,qinst,qinst_ac,qr,qsim,qsim_ac
105,0.060350236483387006,54.149543604722155,91.90724463028391,0.06330888252973298,56.63928772521164
106,0.05503827667323651,54.31890026190714,90.60822518804629,0.057634190444328465,53.42130187385694
107,0.050456633936395996,54.394134063993974,89.24039782585452,0.05269698202628105,55.029970209103226
108,0.04646355879174738,59.093869067640455,87.86920604915056,0.048420216830185034,55.60292872220957
109,0.04294681089406473,69.94828707343903,86.5468079140979,0.044672536585812786,64.45147479258858
110,0.04887064181226073,72.5807114831501,85.3454743411382,0.044969192049084186,72.4604402862412
111,0.2232265205399753,74.60626121251987,84.52639847376749,0.11942388987457027,72.79569318835898
112,1.0184980131867236,86.58231141462394,85.2311046963161,0.5646559576560021,79.82682946297372
113,1.7224130467817895,97.14977062337405,88.80541231781054,1.4013628863819168,92.64900352977548
114,1.0534349124859026,97.0816815250477,93.3180076450076,1.5144588647306607,98.07065142616868
115,0.5107196497929405,92.11322268131728,95.66157435725147,0.7205052023468715,94.52980897772325
116,0.33618845415381304,80.17795496421274,95.86634718681798,0.41008515668739015,87.10265756881856
117,0.25214012394437085,68.28167627345375,93.90143087372338,0.2901984810554731,73.62791357518776
118,0.2001802270768144,62.10030729346499,91.05540554639954,0.22445453145922944,64.87951795733903
119,0.16530665183468568,56.42145333353926,88.12790370761753,0.1816785032729253,59.306479790163976
120,0.14382624295078572,67.04743963279029,85.1995857322761,0.15362669721939443,59.823845894813616
121,0.14565737315626193,78.28550621536279,82.53676592051255,0.14275341722284268,73.31668191844017
122,5.796996277674034,129.20217897406386,85.77834883628782,2.4023097283422445,97.86702405244577
123,4.252568599875744,139.67585449545766,99.63734758180365,5.97013529210703,144.3151498949524
124,2.0809127470315074,112.07160143313665,108.44608874804092,2.8651291066328843,124.35628537699029
125,1.811357566854489,106.03930628859838,114.90760371425128,1.8707084854847094,107.0186289472712
126,3.314690796071884,113.75375850826018,118.86609549177959,2.4133303330908475,109.28750086700006
127,2.491992561765823,104.89477710877576,122.3364128954682,3.1957112553019904,112.18864522115526
128,3.3577475350503563,121.88779118024357,124.52569103146035,2.6417362895115613,107.80637740525103
129,2.733770260783777,123.5000936176596,129.75418220497653,3.3052858514580845,128.63795674292516
130,1.3287999196386129,110.88185615000005,130.57596039242708,2.009884868046157,115.10491846181687
131,0.7653631774959926,105.19599930201058,127.4219218430571,0.9704678556406657,108.42314427623633
132,0.5778491137228081,96.99171455294525,121.91898681405175,0.6632622716651492,101.30076798339351
133,3.3785275169173588,110.9747007306076,117.70164364715133,1.6800327720253434,100.70584590052191
134,3.6576459063784577,119.97222387604963,119.6985180333696,3.887477132142931,118.472330782975
135,2.0129038179520817,103.05424816183172,120.60442329180793,2.8867360150367873,113.06461095364506
136,1.2768219363336124,83.78026746214177,118.09563755858868,1.5333573081545377,92.62597720002216
137,0.8327588937884827,72.4155587077486,112.08295271773383,1.0683756804590412,77.51363869993887
138,0.5384649417009605,66.89913044145334,103.30347418996803,0.6652634578155046,69.31756677776892
139,0.39578475924410617,62.49762508620653,94.31552010844379,0.45968750036048506,64.72793234595323
140,0.31314438444339315,58.209794604893546,86.30535504166987,0.35127976109778086,60.36305714420436
141,0.25900005896117523,53.790664806680844,79.67304151173578,0.2844274538320435,55.99248090760315
142,0.22068799010841847,48.80913721014939,74.29920417296012,0.23888207189766109,51.374779537840496
143,0.19211705422189385,45.44729587872831,69.84592094211744,0.2057913522214231,46.85204163722766
144,0.284748138923968,44.47231756465734,66.15288365323039,0.2264445819549187,44.80586091983456
145,0.6071599830139902,64.73460755194704,63.96253729893183,0.4274063105885146,51.86970188181237
146,3.2476938170439644,96.15212113499528,66.61669824307818,1.7007900390033208,80.52797649080416
147,4.254320492469283,113.41062949745007,75.88046972376088,4.003269255038532,106.92110633633017
148,4.030740996598857,115.2734855418877,86.67785845994688,4.169240146371564,114.95293792683557
149,2.156911973868577,98.00945917026328,95.60084936449452,3.2499545689197578,108.90749038950324
150,2.5994923918345436,92.777270868258,99.02451856337571,2.0843196658754635,92.02921469287323
151,1.8411214304945394,86.39254068762466,100.22062824848385,2.4548573155302433,92.1909620644447
152,0.927016816831721,128.87506805435385,96.66185892507845,1.3092480021884494,99.09336395087759
153,0.5775941867959535,150.1113083969528,91.70187400074792,0.7242323274363778,148.2148061701238
154,4.850353220956484,171.12655883568877,90.5377029047384,2.258635962760469,154.53056836459444
155,3.3262647123166764,177.53733650601205,97.90496488490459,4.848696985650834,180.76905634111816
156,1.4066188982729697,144.28947844347235,101.23968094078316,2.1128544796574094,161.9551829206635
157,0.8233489360378689,111.40695931117088,102.54993272598456,1.078078195334093,126.98210373806067
158,0.5525908705713864,89.47450775619308,99.96796163875584,0.6706955621022637,99.53153748406204
159,0.4213836778954187,80.45419192889206,95.08276433950999,0.47958003940853944,83.86454592665001
160,0.36118100483846033,76.24306010725454,89.98750940798439,0.3869800545474863,78.37297714820504
161,0.3761561862905803,71.72617373374597,85.69270778903444,0.3627470100529529,74.02096638429593
162,1.2624782507387096,78.43117141964272,83.18594964072494,0.7337225105693382,73.51886744379046
163,2.640432493589674,93.95417622949762,84.6940026642315,1.934907884045566,86.02778191020326
164,2.8752065601610473,102.94789318271276,89.65669377777895,2.879502373760625,99.49999554547908
165,4.541782043894886,128.40223484862815,96.56261494209666,3.5171240456507484,112.58735647128289
166,4.585639759122143,144.86404816341138,106.49901896832496,4.801232891139831,140.1241335158093
167,2.5068742311667545,128.79283970774264,113.37389171390348,3.668660797996712,138.96582300364528
168,6.074646038614081,144.12647030871682,118.66023192727106,3.6740318623460873,130.43949552857583
169,3.7516671761527753,137.52173249753992,127.6766506723192,5.745306026762052,148.20703496766922
170,1.8549914516741315,106.61748531130377,128.12522382597197,2.4391555215982863,120.28769922066736
171,1.1243505692797686,83.76029561763306,125.73742955243956,1.5126273984481797,95.25825164577913
172,0.6733264239512166,66.12076986529159,119.10036295089705,0.8617772685063324,74.16197383506714
173,19.420863604673077,223.2292110396299,126.34717819904057,8.125116693138299,120.61299283153821
174,19.458361311252393,336.37492981518454,170.86751946559357,22.06843702441778,303.1430561087292
175,6.615567319092835,252.28167799402442,203.648793080098,13.321385444289325,305.64663436804466
176,4.128762287913889,204.21886281945964,216.07205690960737,4.217929260613208,215.26106522989156
177,8.556736531568523,234.6064404636405,220.41511643661224,6.090847137282388,217.14712862331174
178,5.858450715132788,256.8876992320162,220.2097889120715,8.023541824608023,248.93760254390884
179,2.2016759885089496,192.53936381459994,213.22953732693225,3.8118066713104346,233.85561830446977
