,area,area_ac,ce_ac,id,petmed,petmed_ac,precmed,precmed_ac,q20_ac,q50_ac,q80_ac,qmed,qmed_ac,qmed_ac_inst,qrmed_ac,smax,tau_tramos
57,14.5941,195.2686,0.275512034956723,58,1000.7619602412818,947.3865996268124,432.60131982620607,538.9990764451136,0.1265161541592774,0.334017533677351,1.3020460586193496,0.046455313313183484,0.9188762806107512,0.9188406455376401,0.9189798710076472,116.62159877901487,1.3758217788082647
58,55.1753,604.3444999999999,0.2633612556327114,59,1000.7619602412818,964.1890455982389,412.0012569773391,510.830564013565,0.28460211948615777,0.8103327891906116,3.7709076100876144,0.15897961053764953,2.576376713650743,2.576279058954123,2.5771924272269957,112.5414277441007,2.4421382848503956
59,31.5612,335.0928,0.2691790830658207,60,1000.7619602412818,962.4248086026842,416.72091775177813,557.3787271352049,0.2513728556474193,0.6374206188885749,2.2603475457169626,0.08450503849524496,1.593135914677752,1.5930680312806371,1.5933988095971872,128.9406917126822,1.1740421795500469
60,108.263,108.263,0.27220640764147497,61,978.372302233286,978.372302233286,631.5342365174998,631.5342365174997,0.11714508874689969,0.2878907526390208,0.8257441252077343,0.5897545955717546,0.5897545955717559,0.5897249212516179,0.5897545955717546,129.47023887039816,4.892160991746301
61,48.8056,199.2072,0.5509773347141462,62,703.6386069248923,718.9156112127423,1076.3817115158072,1053.4638363816882,1.367089727837497,2.5057163170044636,4.926034383855996,0.9313757259615906,3.6639912645401247,3.663848926382814,3.664463296923486,89.65396474306688,2.2273523302743907
62,37.1286,37.1286,0.6412681260192162,63,721.4093282773835,721.4093282773835,1350.3423740645942,1350.3423740645942,0.24519914112888752,0.5301633699351281,1.2713720682309295,1.0187981713081877,1.0187981713081908,1.0187508761902941,1.0187981713081877,88.86007005182792,2.335578633426686
63,5.465,469.8801,0.6008687233449534,64,721.4093282773835,716.8340604007436,973.0203999492646,1196.7743859151542,4.230363905798111,7.555545026996489,14.747015063095422,0.08757955235299957,10.707176691865936,10.70684997469507,10.708165530751511,93.36294055254135,0.35866301833059494
64,203.85,710.8587,0.5706550222387575,65,833.9683002010682,750.6631294888491,957.3790736059112,1136.1449387276418,5.883518293923781,10.43328018447733,20.01381211837493,2.878525297050034,14.604500160224172,14.60402718051361,14.610070579516133,95.64005331761894,5.690479470216907
65,93.0216,93.0216,0.6480103216645301,66,703.6386069248923,703.6386069248923,1350.3423740645942,1350.3423740645942,0.678033543919297,1.4896743861760304,3.4039374827092153,2.5793225662743016,2.5793225662742976,2.579213808519174,2.5793225662743016,89.1012935299285,5.1569548844699
66,41.2469,250.2941,0.27806175094538094,67,1054.846520112656,1040.3747949096833,714.4929426830288,667.2579383597138,0.38298016746180175,0.839570567786784,1.9098611004559416,0.2678205956828778,1.4715724472632759,1.4715719177941902,1.4717775495099665,139.2136502144832,0.95156532424377
67,21.5893,313.8181,0.582761627236054,68,721.4093282773835,714.5587759115313,957.3790736059112,1134.854023282728,2.3328838817388666,4.3843215002867755,8.798899739650786,0.3333398125339452,6.576653643348368,6.576392748032665,6.577434302433381,94.80213074391216,0.6890108986527148
68,107.195,107.195,0.5546362391733303,69,703.6386069248923,703.6386069248923,1038.4335360803077,1038.4335360803077,0.5897926572919551,1.1911488699847241,2.5838131144911047,1.9563993464568559,1.9563993464568585,1.956313963531925,1.9563993464568559,83.28558447953635,3.1304460704746377
69,150.597,150.597,0.635117009457623,70,721.4093282773835,721.4093282773835,1333.925498393641,1333.925498393641,1.2111884090304266,2.562564272747516,5.490397517663236,4.042943496164583,4.04294349616457,4.042881627733429,4.042943496164583,82.93498255128321,7.420191074160774
70,0.0036,524.7885,0.38043564249360173,71,978.372302233286,921.4552651376115,924.1477347892306,780.785873570156,1.575660129819934,3.1532847706649156,6.574672852520516,4.081330015480875e-05,4.939619407569804,4.939718596675793,4.940258785549659,104.97772261392448,0.0032018896087926095
71,0.7945,316.1146,0.28409954851647046,72,1054.846520112656,1039.823799834887,873.6901203989644,677.4931940541932,0.4902971442348797,1.0872814224694072,2.535887909881215,0.007363438554203239,1.9280401243600034,1.9280396536327165,1.9282775212498018,131.11258878338694,0.2648428427255788
72,16.0832,3575.2569,0.5315433856567794,73,1054.846520112656,891.2232629168416,1530.183389415863,1069.373331236008,28.355014365700256,51.837444280971226,89.71316875183308,0.4597036984004567,64.39784788132765,64.39565499326145,64.43991004372846,124.3124040242887,0.1050816070826989
73,118.982,214.07639999999998,0.2621837105809591,74,967.4032282332391,957.5244229560403,453.2013826750731,463.44085804517607,0.011181933833541555,0.129485200179174,1.1279772278726772,0.4351860121432832,0.8242611884353425,0.824235432682793,0.8243413921246883,114.82327114207214,3.00088895421671
74,96.1269,96.1269,0.7410504453205079,75,704.910277342579,704.910277342579,1898.8341941446688,1898.8341941446688,1.048474246882335,2.313524661530341,5.674923232394044,4.286233105709291,4.286233105709291,4.286036953593363,4.286233105709291,93.1901141131324,3.139096628105262
75,103.628,103.628,0.589449776143412,76,865.69119393286,865.69119393286,1393.4135378961296,1393.4135378961296,0.7063967140848666,1.5226839213045769,3.435995554942735,2.6971182154507325,2.6971182154507334,2.697085053417052,2.6971182154507325,107.3464322200204,2.4995626099717905
